6447,7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,TRUE
6473,7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1,TRUE
6530,7891,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1,TRUE
6610,8090,-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,4.366713486,-8.243262434,0.345761165,-6.590550297,0.265576096,-3.028452388,-4.214486275,-1.213607848,-0.265421595,0.364089115,0.454031932,-0.577525824,0.045966538,0.461700018,0.044146161,0.305704434,0.530980986,0.243745598,1,TRUE
6642,8169,0.857321004,4.093911827,-7.423893589,7.380244518,0.973366023,-2.730761517,-1.496497056,0.543015173,-2.351190159,-3.944238498,6.355077737,-7.309747984,0.748450551,-9.057992529,-0.648944909,-1.073116527,1.524500915,1.831363533,-0.089724411,0.48330265,0.375026285,0.145399853,0.240603265,-0.234649223,-1.004880947,0.435831916,0.618323805,0.148468944,1,TRUE
6718,8408,-1.813280485,4.917850711,-5.926129694,5.701500431,1.204392572,-3.035137548,-1.713402063,0.561257391,-3.796354252,-7.454840651,7.388055123,-10.47522865,-0.379314527,-11.73672912,-2.086988952,-2.442353983,-3.535523512,0.130360307,-2.071450488,0.576656033,0.615641835,-0.406427275,-0.737018076,-0.279641772,1.106766374,0.323885478,0.894766672,0.5695186,1,TRUE
6720,8415,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1,TRUE
6735,8451,0.31459659,2.660670277,-5.92003738,4.522499605,-2.315027286,-2.278351654,-4.684053936,1.202270265,-0.694695511,-5.52627806,6.662436831,-8.525464925,0.742745447,-7.67866801,0.593070459,-4.478136595,-5.844266479,-1.102730795,2.177385687,0.562705643,0.743314023,0.064038356,0.677841675,0.083007823,-1.911034464,0.322188398,0.620866539,0.185030355,1,TRUE
6775,8528,0.447395553,2.481953866,-5.660813931,4.455922812,-2.443779754,-2.185040262,-4.716142945,1.249803252,-0.718326067,-5.390330256,6.454187525,-8.485346574,0.635281409,-7.019901559,0.539814071,-4.649864299,-6.288357509,-1.339312322,2.262984788,0.549612971,0.75605255,0.140167769,0.665411101,0.131463792,-1.908217412,0.334807599,0.748534285,0.175413794,1,TRUE
6821,8614,-2.169928976,3.639653999,-4.508497786,2.730668149,-2.122692871,-2.341016828,-4.235253083,1.703537658,-1.305279133,-6.716720023,6.353612319,-8.601648263,0.449930038,-7.506169374,-0.438081782,-3.694515998,-6.304753386,-1.267587128,0.35798703,0.500779054,0.645103276,-0.503529449,-0.000522822,0.071695779,0.092007433,0.308497932,0.552590915,0.298954479,1,TRUE
6871,8757,-1.863755553,3.442643977,-4.468259731,2.805336259,-2.118412477,-2.332284887,-4.261237197,1.701681844,-1.439395875,-6.999906634,6.316209677,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.364810482,0.360924004,0.667926572,-0.516242362,-0.012217812,0.070613703,0.058504467,0.30488284,0.418012467,0.208858278,1,TRUE
6883,8808,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1,TRUE
6900,8878,-2.661802175,5.856393215,-7.653616213,6.379741881,-0.060712119,-3.131549732,-3.103569746,1.778491569,-3.831153716,-7.191604246,7.102988588,-9.928699943,-0.067498378,-10.92418687,-1.697913977,-2.379420985,-2.775113897,0.273798971,-1.382187564,0.39909686,0.73477495,-0.435901182,-0.384765904,-0.286015664,1.007933824,0.413195532,0.280284157,0.303936551,1,TRUE
6904,8886,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1,TRUE
6972,9064,-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1809.68,TRUE
8297,11080,-2.125489826,5.973555692,-11.03472723,9.007146872,-1.689450534,-2.854415285,-7.810440745,2.030869946,-5.902828122,-12.84093382,12.01891318,-17.76914346,-0.431035658,-19.21432549,-0.962464575,-10.26660918,-15.5033921,-5.494927642,-0.410480977,1.493774646,1.646518293,-0.278484511,-0.664841294,-1.164555369,1.701796414,0.690805615,2.119748733,1.108933403,1,TRUE
8313,11092,0.378274504,3.914796789,-5.726872015,6.094140959,1.698875264,-2.807313947,-0.591118213,-0.123495593,-2.530712814,-5.15309461,4.654088423,-7.839538998,1.37181858,-9.634689713,-0.739596856,-0.663203946,0.891934541,0.978675639,-2.005476603,0.440439441,0.149895683,-0.601967246,-0.613724336,-0.403113688,1.568445256,0.521883934,0.52793775,0.411910406,1,TRUE
8336,11131,-1.426623313,4.141986232,-9.804103442,6.666273003,-4.749526793,-2.073129006,-10.08993116,2.791345299,-3.249515617,-11.42045097,10.85301165,-15.96920752,0.546690085,-14.69072913,0.9123374,-12.22718928,-18.58736621,-6.920761861,3.166998907,1.410677653,1.865678768,0.407809282,0.605809354,-0.769348118,-1.746336829,0.502039517,1.97725833,0.711606531,1,TRUE
8616,11629,-3.891191951,7.098916252,-11.4264671,8.607556787,-2.06570621,-2.985288022,-8.138589417,2.973928079,-6.272790468,-13.19341507,11.61972348,-17.63160631,-0.35519439,-18.82208674,-1.283129086,-10.03109666,-15.22700751,-5.322008981,-0.501750653,1.382619,1.757085227,-0.189709153,-0.508629244,-1.189308169,1.188536499,0.605241886,1.881528752,0.875260407,1,TRUE
8618,11635,0.919136507,4.199632669,-7.535606594,7.426940375,1.11821533,-2.886722351,-1.341035996,0.363933268,-2.203224431,-4.137840196,4.570112808,-7.629169589,1.733917464,-9.440374995,-0.02335335,-1.233958282,1.632008858,1.315734564,-0.287188855,0.535434663,0.316093599,0.055179227,0.21069215,-0.417917881,-0.911188276,0.466523925,0.62739327,0.157851283,1,TRUE
8843,12093,-4.696795224,2.693867479,-4.475132713,5.467684549,-1.556758075,-1.549420289,-4.104214873,0.553934075,-1.498468131,-4.594951763,5.275505851,-11.34902855,0.374549235,-8.138694884,0.548570894,-6.653594347,-10.24675541,-4.191066267,0.991486122,-0.158970549,0.573898081,-0.080162775,0.318407817,-0.245862203,0.338238432,0.032270621,-1.508457934,0.608074683,0,TRUE
8846,12095,-4.727712656,3.044469102,-5.598354267,5.928190802,-2.190769729,-1.529322966,-4.48742196,0.916391814,-1.307010423,-4.138891214,5.149408783,-11.12401861,0.543067766,-7.840942205,0.743633945,-6.77706924,-9.931765154,-4.093021122,1.504924859,-0.207759445,0.650988236,0.254983289,0.628843469,-0.238128454,-0.671332332,-0.033590063,-1.331777322,0.70569759,30.39,TRUE
8973,12393,-4.064004738,3.100934891,-1.188498004,3.26463274,-1.903562358,0.320350587,-0.954940039,-3.27753492,2.820828662,1.01511288,3.187186897,-7.004327284,0.872710605,-6.220605353,-0.90444463,-3.075091885,-5.044735692,-1.718082685,-0.662462068,-0.531897693,1.688665431,-0.078844698,0.193730927,0.479495954,-0.506603057,-0.409862744,-3.036271329,-0.630605199,179.66,TRUE
9036,12597,-2.589617198,7.016714385,-13.70540729,10.34322806,-2.954461035,-3.055115785,-9.301288615,3.349573361,-5.654212026,-11.85386697,11.66920474,-17.22866224,0.055571566,-18.49377336,-0.304172114,-10.62949739,-14.44121113,-5.105486466,1.270226271,1.488855192,1.887737726,0.333998185,0.287659041,-1.186406409,-0.69027267,0.631703772,1.93422076,0.789687172,1,TRUE
9180,13126,-2.880042352,5.22544231,-11.06333028,6.689950658,-5.759923989,-2.244030791,-11.19997522,4.014721809,-3.429304264,-11.56194977,10.44684681,-15.47905248,0.734441608,-13.88377855,0.821439545,-11.91148302,-18.1030037,-6.837834539,3.126929352,1.191443966,2.002882877,0.351102065,0.79525514,-0.778379381,-1.646815113,0.487538823,1.427713096,0.583172486,1,TRUE
9253,13323,-5.454361779,8.287420555,-12.75281127,8.594341893,-3.106002281,-3.179948757,-9.252793938,4.24506221,-6.329800846,-13.13669837,11.22847028,-17.13130095,-0.169401057,-18.04999769,-1.366235661,-9.723565309,-14.74490246,-5.247301106,-0.574675144,1.305861915,1.846164793,-0.267171794,-0.31080397,-1.201685458,1.352176095,0.608424596,1.574714784,0.808725205,1,TRUE
9488,14073,-4.153014499,8.204796505,-15.03171421,10.33009983,-3.994426097,-3.250013184,-10.41569781,4.62080391,-5.711247971,-11.79718107,11.27792073,-16.72833933,0.241367683,-17.72163835,-0.387299923,-10.32201668,-13.95908537,-5.030710038,1.197266335,1.41262488,1.976988396,0.256510487,0.485908107,-1.198821314,-0.526567395,0.634873502,1.627209076,0.723235069,1,TRUE
9510,14152,-4.710528782,8.63621439,-15.496222,10.31334937,-4.351340983,-3.322688735,-10.78837284,5.06038112,-5.689311188,-11.71218662,11.1524906,-16.55819714,0.302644522,-17.47592128,-0.412393267,-10.22220317,-13.79914764,-5.008585179,1.162026148,1.434239779,1.990545351,0.223785003,0.554408429,-1.204041596,-0.450684595,0.641836059,1.605957625,0.721643615,1,TRUE
10205,15817,-4.641892851,2.902086433,-1.572938709,2.507298518,-0.871782564,-1.040902572,-1.59390074,-3.254905086,1.908962686,1.077417521,3.33850216,-6.542610345,1.099536382,-3.266475545,1.014727904,-4.842383078,-5.2698763,-2.344668574,1.959224054,-0.46567922,1.963596666,-0.217413916,-0.549339956,0.645545202,-0.354557819,-0.611763845,-3.908080475,-0.671248265,11.39,TRUE
10485,17187,1.088374938,0.898474024,0.394684329,3.170257575,0.175738797,-0.221980885,-0.022988728,-0.010873537,0.860043617,-0.592472935,1.0727284,-2.547556814,1.235950057,-0.330305804,-1.022354375,0.335642173,2.298998221,-0.162096209,-1.532707212,-0.217358192,-0.423553904,-0.800852285,0.077614455,0.167608453,0.350181817,-0.118940929,0.012947766,0.054254272,3.79,TRUE
10498,17220,1.189784357,0.942289402,0.082334145,3.024049706,0.412406009,-0.214414558,0.053557839,-0.110353351,0.883797757,-0.554223901,0.154921009,-2.776756575,1.641206626,-0.456076957,-1.240414392,0.857322736,1.707024466,0.526349196,-0.86510461,-0.143434645,-0.502635558,-1.047397528,-0.056752024,-0.340688405,0.541235201,-0.098300287,-0.00304112,0.04981902,3.79,TRUE
10499,17230,-0.469326705,1.111452782,2.041002725,1.731595163,0.135146842,-0.093625175,0.26615517,0.082988236,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.400282644,0.706047713,0.115114265,-0.046795879,-2.548521592,-0.358708666,0.159387389,0.592669569,-0.053596184,0.320747502,-0.369120754,-0.136604685,-0.100845187,0.039347148,3.93,TRUE
10569,17520,-5.268053221,9.067613427,-15.96072813,10.29660279,-4.708241091,-3.395374852,-11.161057,5.499962634,-5.667375546,-11.62719356,11.02705909,-16.38805417,0.363921487,-17.23020216,-0.437487559,-10.12239192,-13.63920899,-4.986457258,1.126784378,1.455878195,2.004109945,0.191058399,0.62292767,-1.209263557,-0.374798863,0.648798037,1.584697347,0.72005587,1,TRUE
10631,17838,-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36,TRUE
10691,18088,-12.22402062,3.85415033,-12.46676572,9.648310727,-2.726961321,-4.445610382,-21.92281103,0.320792274,-4.433161658,-11.20140009,9.328799257,-13.10493347,0.888480788,-10.14020034,0.713465393,-10.09867066,-17.50661155,-8.06120799,1.606870033,-2.14718144,-1.159829951,-1.504118882,-19.25432762,0.544866726,-4.781605522,-0.007772281,3.052357687,-0.775035651,1218.89,TRUE
10802,18399,-14.47443749,6.503184517,-17.71263237,11.27035233,-4.150142064,-3.372098209,-16.53580681,-1.443946993,-6.8152729,-13.67054513,10.54526295,-15.02269963,0.171633085,-15.06637436,-0.25957594,-8.668739272,-12.8041409,-5.116620495,0.579200358,1.10124987,-2.475962229,0.342390706,-3.564508038,-0.81814019,0.153407683,0.755079461,2.706566162,-0.992916047,1,TRUE
10892,18675,-12.33960316,4.488267302,-16.58707294,10.10727387,-10.42019898,0.130669812,-15.6003233,-1.157695981,-5.304630968,-12.93892931,8.805681967,-13.55613013,1.16546376,-9.809881502,0.369987279,-9.505210445,-17.54203031,-6.792637787,2.069377449,-0.085501463,-2.089609633,1.7453145,1.376815809,-0.554271418,-1.610740852,0.153725445,1.212477208,-1.869290476,188.78,TRUE
10898,18690,-15.39884501,7.472323897,-19.02691234,11.16552584,-6.89385628,-2.120936575,-14.91332999,-0.721214094,-7.175096615,-14.16679466,10.27776886,-14.98543373,0.345179234,-14.66638897,-0.346352542,-8.333242496,-12.60259646,-4.876683421,0.604625911,1.111502215,-2.444883682,0.727495341,-0.345078151,-0.981748551,0.995271346,0.816761718,2.262942374,-1.178063163,1,TRUE
11344,19762,-14.17916511,7.421369962,-21.40583574,11.92751187,-7.974280687,-2.202710277,-15.47161228,-0.35659491,-6.380124898,-13.34827765,10.18758732,-14.56397976,0.593759358,-14.49159835,-0.281392504,-8.264128844,-12.43980497,-4.837079026,0.753149848,1.002764342,-2.366836062,1.130955198,0.991153238,-1.033132107,-0.327179345,0.634692904,2.171904945,-1.395287684,1,TRUE
11711,20011,-14.72462701,7.875156793,-21.87231736,11.90616991,-8.348733692,-2.26284642,-15.83344278,0.077873674,-6.356833491,-13.26165171,10.06378975,-14.3947668,0.654888723,-14.24831583,-0.305360761,-8.161632445,-12.28096486,-4.818586393,0.719787682,0.996468756,-2.362344928,1.099557296,1.037199423,-1.036359342,-0.254776514,0.642343201,2.161129224,-1.40128202,1,TRUE
